Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.399051597,5.582540865,5.010276624,6.359934404,5.486612741,5.501825688,3.771027726,5.847625623,5.578039743,2.683020034,3.721195341,5.304224322,6.090119222,0.920991619,-0.063724119,4.745450691,3.77825902,4.287545558,3.822657468,1.082925625,1.956951986,0.192976,3.150366928,4.800705236,3.723577104,3.184903289,3.530419345,4.673016116,3.807283484,2.704634126,1.041812787,1.905926219,1.168740438,3.157644959,2.707966105,2.93290516,3.436987963,2.830701366,3.544797887,4.046653562,1.529352197,1.525513665,2.026882777,3.210642046,2.785924372,2.941732211,2.540696017,0.348107805,-3.378578912,2.891953778,1.681289173,1.234393122,1.516712842,2.013757467,2.237442354,1.791691838,2.443242533,2.244749571,1.836401756,-4.078746824,5.640371312,2.710613015,1.856886684,
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,9.576578235,-4.739166617,14.93080214,-2.685941015,1.626711339,12.00240865,-4.695078732,7.802561119,18.00104891,-4.902702396,8.203616326,2.078992703,9.8925593,3.925924178,0.48490126,2.646022877,1.698589557,2.419655358,2.36029245,-1.170788216,13.54779453,1.269830323,-3.598632142,2.157880925,0.129883207,3.655526819,-1.457388291,-1.297682602,-1.666325164,-0.388969417,-0.668536563,-0.122814652,1.7333744,1.890532787,3.245411013,-0.341595578,0.846181483,2.126928849,0.97125913,0.309973476,0.889584118,1.704975638,0.006767551,-4.231391831,-2.46606419,-2.961957454,-0.927537713,0.398801414,0.593554453,1.66510563,2.369644447,4.374502383,1.832028228,2.699934499,-7.050990654,2.094788968,4.46607459,,
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,10.00785166,11.07938948,10.78489521,5.938252878,5.87913245,8.348912135,-7.305433187,8.863366336,5.22773574,-1.01642178,0.900972101,-6.874494139,-1.825165415,4.657737669,-2.120170266,5.335786567,0.044991398,5.904449501,6.222211119,3.414462082,-1.662232522,11.33052771,-1.325136108,1.418708419,2.399236218,4.37391057,30.01203983,11.21865244,4.284064396,8.028125452,3.898186662,7.18215168,3.719958677,19.21891534,7.492758483,26.17024567,17.98565682,17.66355636,11.95656113,19.59233153,13.37517641,4.730011844,5.556040643,5.334323292,4.753345724,3.064191884,-1.497604702,1.234872202,0.68824096,-3.557603999,1.626846725,4.185009713,1.187159912,
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.91821073,-8.767228452,1.528834497,3.93194273,6.233511484,3.907702088,-4.849062738,-2.029812906,-0.376660706,2.461216469,5.218184512,5.70299165,2.341147329,10.42811302,4.668148051,8.028811076,7.233807744,9.307467171,-5.516706158,-3.905811573,4.495589099,1.903616968,0.278771877,4.116001093,3.157036054,2.859932523,8.195478266,6.120930007,3.92326385,-3.674384409,5.545709626,3.965307663,2.404271779,
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.999995642,-5.046939451,-14.53107377,-8.668540343,-12.56975598,-4.143528405,-3.755069438,1.399915805,-5.299961627,6.399914691,10.00006681,5.100051226,4.699991909,7.299952345,7.19994787,6.399965448,8.200068255,8.499977769,5.199969264,-7.799993913,4.499999999,4.300029186,4.024086157,1.755422149,0.736267222,-1.972719226,0.193690071,1.825790064,2.807245411,2.198075713,-2.653654501,5.614290376,-2.069711525,3.6,
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.297526047,11.33379837,-9.820444413,-12.46499268,7.009529255,7.008910823,6.91601751,7.013780928,11.00737015,6.001425246,1.206640701,0.263068267,3.438088141,1.409823574,-2.113825424,19.50457717,1.994109481,9.150840816,11.86990804,8.95161233,5.436199479,1.810846447,5.980349934,-4.240773278,4.402748333,5.472137488,-0.024036109,4.498824993,-0.036534273,-2.399291098,-2.514379653,5.87272524,-8.10869188,-50.24806711,35.22407831,12.74569576,13.84975249,8.858669493,4.351888321,8.370895935,8.484560342,13.19207363,2.202387511,7.44766737,9.377899167,9.227075768,7.633298191,11.16124732,6.248257506,7.33465645,7.958388698,8.641508158,4.71984857,6.167166152,8.856855597,5.970745254,3.918170936,8.516467226,9.447385186,-3.373687464,10.85796776,8.157733085,8.241287695,
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.213827102,3.407986706,5.291328842,7.759105375,-0.54133819,1.242777122,6.108865416,4.602206265,5.777223045,5.907181552,0.619467359,-1.758121515,3.881775076,2.479675059,6.878065992,2.606972031,6.22486985,6.143300422,-2.52486243,6.522759624,6.44480792,3.856379412,6.669172501,4.252149816,5.476460918,4.834453264,4.269400133,8.367906498,5.382881325,5.396948352,2.107777928,5.806658267,4.286274765,5.918217574,6.823805309,6.708147195,3.694587372,5.445166966,7.51266803,4.112444812,4.359147021,3.72112041,7.176075457,7.54870582,7.612728685,7.618515009,7.139227502,3.29811413,6.949905545,7.366026514,5.071396594,5.381345796,6.008623704,6.847958826,7.251628145,7.776303356,6.501458643,6.334689132,3.924325624,-4.582701819,8.763614208,6.313203718,6.7785427,
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.87685108,11.92265957,8.696109236,8.776784363,12.13676398,8.181145434,8.909383331,7.660126526,6.037886542,52.5920942,15.22914929,18.78502075,22.49519435,16.09960963,-5.488167059,15.22360869,5.891380151,0.172332485,10.96391094,5.797630297,2.982774835,-16.10910478,-10.99347167,-4.007463525,-7.211811524,1.008137609,-3.132985832,6.600333949,0.415187308,9.42609746,8.220753523,4.580597611,0.379839273,0.952955922,0.311672244,3.304700786,2.647323554,2.803792357,-0.633401237,4.718179529,0.344583363,-0.688407963,8.768756519,8.630976889,5.944894035,3.313516937,2.213617148,6.238020047,-1.06671,5.039492843,10.99376168,5.408916078,2.534778271,3.811422791,4.509059063,1.884492736,0.911048656,3.19922678,1.09773375,-3.581534863,5.07511035,7.485984291,-0.754914811,
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.022391334,6.915842162,-2.846971696,-1.120449116,6.777074081,-3.5751475,1.424081303,1.963220819,1.389350488,5.925074723,2.247314095,-5.070986489,0.632195249,11.44528916,15.71346645,16.66521973,6.223853781,-5.930986721,-5.018599331,1.524310144,7.437563667,5.958666432,2.062501689,-5.00890677,-6.281043578,5.413811013,14.22088459,-0.331091818,8.93139369,-5.470053774,7.510910354,6.577861385,4.56874919,1.006229248,5.997092261,5.919123763,18.31265719,4.308504255,3.104095615,6.34586744,6.500360534,6.006471536,6.288808161,5.140888518,5.643515513,6.531411747,5.735274237,3.846744731,-2.767704366,3.858241952,-3.213532093,-17.0046884,1.955144633,4.661379542,1.910176891,3.467642184,0.709256285,-2.68093055,-2.178251045,-3.629800824,-1.868520483,-0.957816591,-20.11157597,
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.993448256,-0.136235361,1.864478569,3.883927102,1.332189491,2.876760975,-1.219792865,6.290773531,-6.554142923,8.562045515,-0.14044944,6.383208916,-5.583240108,4.200775526,7.535662599,8.920503704,-2.682905305,-3.95393126,7.001685613,3.987761972,5.18022967,8.010384371,-5.647460281,3.935842443,3.463084465,3.126985549,6.255863407,-0.816575488,3.973783315,-0.746282224,2.659962657,1.320233037,1.360213007,-0.047520949,5.468584858,2.019977209,3.045601035,5.898479318,6.28330825,3.887210958,4.310851466,0.068696575,5.593950945,4.643293937,4.310238526,2.330770983,2.827119201,3.703169064,2.752104485,3.390889253,1.33409108,4.002995551,2.412385276,6.224074438,6.367043651,6.356068572,7.407486186,6.209241034,4.613628097,1.342073773,6.5440011,3.825863637,4.584061405,
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.137529508,7.553444181,10.04017331,-3.103168156,7.834260465,10.18009531,12.50861275,13.52699422,13.83382512,13.942003,12.41343716,13.31556261,10.60300302,6.117404371,3.988738626,7.437166818,6.852442394,7.777181954,9.55444874,10.11337211,10.8159233,7.102144849,8.554482106,8.792286239,-0.62270165,1.342810414,10.79793247,11.26359213,10.15882864,9.820899557,6.68839754,6.639805569,11.45965088,11.09568931,7.175401121,7.47139086,8.316209111,-2.191015006,5.718371757,9.038316326,-1.070862751,3.923360767,4.548255426,9.939982684,7.366322393,9.006766079,9.021519513,1.863483455,0.127953383,14.51974971,6.214934169,4.435497594,4.817630991,3.935540277,2.976799316,3.588643696,4.512926318,3.517114185,1.345058741,-3.869798934,9.690766871,3.838076785,1.075031751,
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-1.79701939,-1.669565546,3.890591641,0.170200302,-3.132322909,-0.201430169,8.42131019,1.250196329,4.264256713,2.199999999,6.000001556,12.69999825,3.999999535,8.100001226,10.08861539,1.609907635,-0.914077188,1.291512249,-0.485730728,-14.27699959,-7.9566061,-2.799982885,6.523466851,7.683299966,7.357841934,4.138280318,3.639672429,6.225969544,2.864267902,9.708388169,7.429949617,2.466001387,5.237740178,1.189217471,1.676146156,5.554731534,3.075348034,2.745995423,1.748566555,-3.381147541,2.564349754,2.402481436,3.079769815,
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.809043546,4.540967036,1.699715211,6.685238792,7.18015579,1.699999994,0.036281554,2.019923819,8.525446795,8.620493237,3.465916499,0.900234647,2.256618262,3.499828302,1.669216548,-0.449176347,0.046675803,2.406332166,4.511265599,4.843503771,2.881428559,4.781755524,-2.102801615,4.093034266,-5.31134048,1.236046893,7.231268748,-7.080000005,0.729999989,3.349997993,2.351961406,-19.01290991,1.374550091,-1.947385129,-7.999752327,1.753820105,-5.877080789,1.785012795,-1.979286874,6.652729659,-6.345455403,26.52413489,9.483631486,6.478846016,4.35349995,4.283110445,7.976565334,5.435893044,3.209431562,6.637492458,6.009831046,15.20174827,21.07901416,4.559253533,-20.49107411,6.346727852,3.753803214,3.47290262,5.502709374,-1.253349032,5.896852705,5.313554614,5.710021898,
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.161137742,5.436848848,3.236692387,3.485418814,2.977295093,3.858257513,6.117533687,4.861673504,5.336001107,2.923531889,5.049260174,6.780061728,5.322765835,-4.180265433,-15.83686429,-5.720990452,-6.308471376,1.539025284,1.33525803,0.614316239,0.194673038,2.508169213,1.878176962,0.964059197,4.832900578,1.494087568,7.021963316,5.818315557,4.692061727,4.734081402,0.811461899,3.137970067,2.6522773,2.162033737,1.127906977,0.87961366,1.572918448,1.565393031,0.889404486,2.680830094,4.336998603,1.847602206,2.154402983,-2.108768376,2.154195367,3.773584998,2.887700102,2.182952325,1.729399842,2.400000089,2.539062411,2.247619081,2.412444224,2.437471591,-7.89310136,11.9047617,2.799552169,3.510977066,
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.465618861,9.049360146,2.179379715,5.578342904,0.310800311,3.872966692,4.548844146,2.42510699,3.830083565,7.109322602,-0.500939261,-10.32095658,-5.473684211,-8.314773571,-7.044534413,-0.783972125,-0.7023705,2.291505561,2.344405861,0.258265466,1.493905318,2.065685147,-6.647910818,13.89778951,7.898441458,,
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-3.261981202,7.076655434,2.80880257,-6.11062333,-5.943681493,9.098654708,5.940943617,2.029977325,-1.699569717,4.581407921,2.13836478,14.88095238,-12.14936573,0.752491357,14.6951958,-1.847940866,13.64532903,5.799418605,-4.986948757,1.792943898,6.264204545,2.767009758,-11.57648283,3.265666372,9.52991453,-2.145922747,10.0877193,3.415247721,3.80766467,2.326930486,2.950570844,-8.488323481,3.990596419,-17.84698949,3.990596419,8.04601505,1.180491846,6.586493254,7.318295504,7.110314311,7.110314311,7.630267293,7.630267293,7.110314311,7.110314311,6.486370733,6.694351926,6.694351926,6.694351926,6.694351926,6.694351926,6.694351926,10.95929145,8.978005906,10.46218841,7.034872974,14.73579515,2.054314856,2.824313365,-2.752481039,3.458227929,2.727114296,4.216384326,
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.164961914,8.933212618,5.342642155,-10.32550722,6.055092258,6.778519089,6.541048197,4.559689512,6.686867713,5.903497983,3.900663855,7.832071663,5.160892773,-3.142610465,1.610972661,0.054272479,-0.443956029,0.451578763,-1.804270248,1.295738512,2.975197792,2.363393787,4.649350355,4.750207939,-0.950023992,7.949056505,2.630986444,3.847471128,
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.106455463,6.008252418,6.272430709,5.009184782,4.702725068,2.023481071,-0.764101367,3.131428301,9.028705777,7.850189796,7.750955559,2.94924846,4.330226355,7.574723544,-0.267946967,5.171068578,2.770565211,-0.173942975,3.952942215,3.769442562,-0.812188035,-1.18964295,-2.571967861,2.248982594,1.977059766,1.904662187,2.952755687,4.421845451,2.301609289,2.349563249,0.349026705,-0.43957402,-0.902192694,0.995902301,3.301977742,5.118675896,4.061141029,2.49842163,2.195501996,3.478569495,4.190479215,6.359732075,4.06521156,6.610841809,6.012842951,6.049900182,6.162027009,5.196550829,3.18244888,5.997315291,4.41065525,3.272169836,5.170343041,4.876646326,2.868335818,1.2454865,2.499868426,2.745713406,2.665657909,-2.000071335,4.330037914,3.652721799,2.798906094,
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.373648477,-10.79336463,,,,,,,,,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.103009567,6.009517332,6.274512577,5.009693034,4.699478502,2.029801398,-0.763348005,3.134069583,9.023081564,7.850773554,7.755593337,2.951316036,4.333228871,7.570556806,-0.265791404,5.178257236,2.764153348,-0.160013133,3.962328034,3.761611693,-0.814530044,-1.190295756,-2.570545177,2.250508693,1.983355067,1.903726725,2.954311301,4.422591316,2.308249561,2.354140285,0.351296365,-0.432236852,-0.893695098,0.992053667,3.298926495,5.123817044,4.070107319,2.498384807,2.195117608,3.479487021,4.18276836,6.353970621,4.054609421,6.60172576,6.015470964,6.052930333,6.164554839,5.188983428,3.177528636,5.996089648,4.414784634,3.272032676,5.167021716,4.875982585,2.873233612,1.254811489,2.504098753,2.74788731,2.668540972,-2.01020207,4.326498682,3.662947127,2.799269454,
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,-1.510553914,13.60293539,8.839128038,6.290312015,11.5385578,-0.704032349,-5.076197947,0.062871578,1.271943694,4.056951623,1.349094018,2.501248683,4.786195728,3.64390759,3.181228675,3.283097471,0.528758772,-1.041361048,2.066865927,2.63830365,3.95530381,3.525525056,4.902030156,3.538087733,3.16896762,5.865311911,2.558646288,3.119906114,3.882788392,4.41621232,4.41942037,5.7884794,5.132748646,1.654199655,-3.278437693,2.466674194,2.841620869,1.800709968,1.553409384,2.419148722,2.730664573,3.397498481,4.521214718,3.683151971,3.2578815,-6.66300887,7.202623215,8.006409244,4.801103454,
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,5.375329995,2.291032696,1.592301035,5.683775402,5.378096477,1.639344206,23.41752893,2.897299977,16.3431584,-1.081359413,-10.31390222,3.092783601,-3.873971516,-6.030460001,9.299886047,-5.832118862,-2.930113489,1.998729951,3.135315646,-2.152645772,1.20100464,0.699996987,1.099998595,2.200001582,2.000001707,1.500001076,0.996320931,2.499987903,2.500006256,0.448368262,3.064482958,3.360188168,8.291519461,3.537905944,6.61462475,8.866109359,3.641471852,6.22878507,3.302399666,1.448455229,1.999432103,2.942942774,5.119677354,4.906210487,1.539704283,5.176824687,4.112979663,4.378128083,2.014316721,2.624859495,1.899298913,0.168698492,0.372252775,
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.799999987,3.900000006,5.6,6.500000007,12,19.19999999,12.10000001,7.600000001,4.499999995,2.700000002,3.9,-0.600000003,-1.799999992,0.399999992,2.799999998,8.800000006,10.2,6.599999998,-0.599999993,-8.800000004,7.100000001,-4.2,-3.900000005,-1.899999994,2.000000004,0.799999994,-6.199999993,7.799999992,4.199999997,-4.499999998,2.699999135,0.400000009,-6.69999815,3.399998897,0,1.000001223,5.699997683,2.300001651,-1.40000047,2.099998868,4.200000421,2.800000689,6.299999433,8.500000185,4.500000211,5.793543585,5.111487778,4.143406812,3.013698983,5.168825152,5.849367672,2.690349747,2.933441652,0.255503032,-3.413042681,-4.911660509,1.566037825,4.948271085,1.167589772,-15.97519171,-2.435385836,2.406222356,2.539566754,
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.57380385,-6.72148634,1.901324799,6.205531394,5.843496238,6.119579062,5.485840336,3.826106505,-0.47326161,0.789225596,2.925159034,4.417253916,4.856698202,5.389498986,6.484932016,8.925686957,10.81863113,5.363376956,-5.505338424,6.79058214,2.562424559,1.569171156,0.703323635,2.707950624,5.17687951,1.947819026,2.874732255,4.06212037,2.275899182,-2.585512529,5.72698854,0.449673875,1.378337272,
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.90010793,-5.463697778,2.843419314,5.327485743,4.107158356,2.913618897,5.171340077,3.063822355,5.268010753,3.497916451,2.828686642,3.282583465,3.19503111,4.546019547,3.854126785,5.908784239,7.139231754,3.372238038,-7.59058743,1.112137416,0.655439912,-2.915538603,-0.823777238,2.762831643,2.393308724,3.034413954,5.17440454,4.379081716,3.505251668,-4.084998153,8.389650321,2.699237557,2.112591843,
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.681292789,4.259047202,5.3279338,6.821164479,3.821507608,2.090844295,3.365388584,3.638505673,5.009075175,6.473673963,0.944646233,2.288738779,3.967981148,3.198195623,2.552862683,1.058104854,-1.596258574,1.751547994,3.840003547,1.699971421,0.454830419,1.248664695,1.900638665,4.229535285,2.160373737,2.691323173,3.353842983,2.559038704,2.654806893,0.754674761,-1.145974846,-1.15859275,-2.065616389,4.015654956,4.094252865,1.704821286,3.064871142,4.245725371,4.201073639,4.631115991,1.360766926,2.277671149,1.880944119,4.179530396,2.793176855,4.675998709,3.224911317,-0.923123083,-4.255573743,5.750735843,3.163910481,-0.414465721,1.137716498,2.295763809,4.410140676,2.349740804,1.825156015,1.902964588,2.549647853,-2.005337504,5.937508573,1.459288508,-0.310670185,
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.74363373,5.424294283,9.018673739,5.743486905,13.90844411,-2.119437766,1.009592908,1.327128728,3.106945051,12.44905217,14.64144107,1.17256788,1.202354898,6.161755087,3.792415692,12.26447804,14.60659024,6.569821571,12.91110407,21.01800054,1.760376349,3.226206881,3.106114157,2.400691039,4.82565155,3.842053638,3.10280535,2.604039401,2.950875211,1.76017376,1.054764906,4.380099088,3.880213586,3.623914226,5.99877655,5.992166838,4.435375577,0.821663914,1.565048852,3.793754968,2.247229761,5.396630697,3.861213798,1.716887833,1.354894932,3.528997951,2.465058605,0.769171434,4.962121425,-2.88706296,3.399338581,-0.067619258,5.014904713,
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.199992692,4.600003414,1.390544568,1.306731035,1.580382215,0.10581315,0.967758363,-7.535213999,-6.856982992,10.96500094,-13.31678872,4.577596779,9.800001111,3.8,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.882276354,8.408581276,10.13560295,5.919246435,-1.060571069,13.89650754,0.504739466,7.553235655,0,8.871869862,15.85177575,6.30830795,9.05418632,1.302849662,3.177405092,16.27764773,-6.190226815,21.15169252,15.79434061,-5.100676996,-3.876783107,-2.071074428,-0.616235247,4.30562288,10.29374165,0.761946625,4.874552379,5.32641039,10.28565461,7.454766327,2.76042626,7.173043954,7.303370768,-2.436568811,0.485036699,9.997945952,12.19364175,2.467440935,1.872005109,4.253198349,-2.271162886,1.212832903,-5.887128488,-2.850453977,9.005761737,9.406128557,8.876066456,-2.725946262,-2.479375947,4.505132043,9.509783352,3.110678494,1.253734962,4.063691812,8.914008875,12.11752725,6.954162188,4.939472723,5.514292074,-11.73986083,0.552281631,14.97685133,3.161714355,
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.8330639,24.52129717,-8.652746672,9.271363802,2.299373875,-7.65906551,8.257682647,3.729080221,18.76791521,-1.796852875,8.955814563,25.6607152,-10.46985494,25.79577285,16.35157606,12.2544466,-1.799517878,9.942590124,0.887988823,14.50811695,7.755343865,2.789086648,2.320339937,-7.610630212,9.350807332,-7.952928955,1.682282346,18.0111401,-13.64728218,3.739555902,7.666468187,12.97279007,6.150895573,7.213029205,7.026589543,9.825569405,5.023804508,6.785304524,-3.553449871,0.675642589,1.047287102,3.954831927,7.204435053,6.902959435,6.215077835,5.046195556,5.674591777,4.476672736,5.912042793,5.191905841,2.850002844,-26.33901708,-26.30008766,-10.31033991,-4.179791613,-6.405590739,-0.723281777,1.393176078,1.220705221,-0.697154504,1.854215901,0.732781302,,
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.972299355,1.070877013,8.711296582,11.31483413,7.25118055,-2.5,5.610593584,5.310925248,-26.78293287,9.025497471,6.199999486,1.199996745,
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.397743671,5.360116109,-1.599454015,-2.510939603,0.606227786,-1.807092392,0.767201382,-0.457218867,6.881310224,1.859656479,-2.247626372,1.149616095,-8.380883008,4.961852583,9.010267306,2.98076527,2.234624849,-0.469634188,-21.44108769,-6.047670747,1.042918103,5.346608999,15.67871778,2.048898911,21.79277353,-4.081667517,-2.388808497,15.48235907,4.884735103,-4.178472373,8.535137166,8.001443346,-15.70983705,10.13688763,1.236549317,2.214473035,5.653392328,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.988695986,2.3740378,3.247181917,-1.600006737,-1.169187004,2.804340748,4.12231962,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-13.32828523,-0.640292703,6.439421426,10.78484727,10.78179847,8.002273817,-1.420570386,1.773614481,11.38451609,13.44169049,6.76921957,4.900937214,8.260921824,3.930448554,6.704053603,2.783333518,7.463868767,9.165570861,7.007356444,7.459608212,5.573227588,6.400046715,7.678081746,9.956076732,7.884929557,7.13705933,9.171454298,9.762280863,5.697203924,5.14983182,8.021456552,11.17381439,11.25703661,10.90374728,9.873141962,9.060739544,7.340188832,2.893966251,6.379919141,7.646807246,6.977926533,8.058411232,8.946932555,9.119650557,9.977865969,11.07798787,12.48518766,8.615983361,7.9888677,9.917592693,8.64259907,7.580730036,7.299390295,6.985948361,6.707666576,6.566445809,6.709544794,6.527781432,5.784202076,1.243567405,7.602004541,3.3861527,5.107389158,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.456495722,-5.898603672,-9.546934522,-4.65279848,-8.423637819,-0.041995493,1.025288646,2.958283094,-0.601339254,2.440721261,7.367966299,2.592226906,4.993220063,6.181577688,7.848398993,6.611794467,7.84109446,7.606102049,4.473133258,-4.691501672,4.668087412,5.926181446,3.449134712,3.339617447,2.339824865,1.487560189,1.857666928,4.295865912,3.733131637,2.698323364,-1.462933314,7.391998517,1.730377957,3.649843501,
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.16931737,3.773652832,4.999694271,14.28601126,15.45971271,9.408719101,5.500371558,5.023691852,10.83086834,2.524302645,0,7.625157547,3.837484002,4.832849118,2.440541184,-2.051522587,6.959085373,11.04543451,-5.167742645,14.57695611,-3.315186078,-3.582402546,-5.414007785,5.555555041,5.555552164,1.586504315,0.510162181,6.64236977,4.060021684,-0.243656134,-0.699967495,-3.980686814,-15.09582748,14.98241434,7.845832323,8.83621163,14.37737757,-2.29987657,2.481751438,-0.78347961,0.823438752,3.826622577,6.720171423,-0.978665333,-4.666299384,2.650132099,-1.175120392,4.035645276,5.453823993,5.854352694,5.823252237,6.302695421,5.824265832,5.633240218,5.468031293,4.214895609,4.008133262,4.79506027,4.922925917,1.992155019,5.990876104,5.759542515,6.407922156,
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.362146302,7.554254448,7.999830787,6.830996144,8.181661538,11.12251849,8.615982333,8.122270256,6.550659886,11.40794907,4.89537376,4.278508039,10.23643301,4.466253386,4.970405228,9.326811082,9.843463235,10.29574653,5.371766513,5.173541006,5.906867763,5.352348751,5.584202469,5.752430251,4.647240357,5.533827767,9.518946022,13.28811407,12.19050599,11.16716344,8.558260321,8.083388023,8.251915915,7.997024667,8.120315346,5.651944465,-2.753575153,-7.634035286,4.572307751,4.455247043,3.44424901,6.149036052,7.189243303,6.289342143,4.187638429,4.967810892,5.435151691,1.725698849,-0.690618232,7.513390533,0.840132083,7.242796202,2.687495563,0.984468864,3.134047249,3.435157717,4.177681032,4.222870287,2.114557796,-6.050038469,1.568181765,2.462769341,1.887257251,
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,3.499999873,-1.200000045,13.90000109,-6.500000664,-0.599999631,-7.099999096,-29.00000106,-16.39999984,-21.29999801,-12.41632223,-16.69999844,1.680674136,5.312867659,3.699550717,8.324324495,9.580836178,10.80000376,10.99999908,10.29999894,6.699998517,7.000003211,7.800000119,7.899998272,3.900001148,6.499999086,7.4000006,7.499999463,7.399999747,6.70000069,6.019303318,6.9,7.100000419,7.59999889,7.400000163,4.400001116,9.39999955,8.000000338,8.299999217,
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02362218,-4.255319507,35.38455811,-4.605263214,-14.9659866,1.500000174,-17.29986047,-7.200040934,6.699992161,-11.40000023,7.100000344,16.4999995,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.03403487,10.97330833,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047,6.199999941,6.300000042,5.900000049,6.200000017,6.199999936,6.300157585,
